Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,DELTA AIR LINES GO CHARGER 8,Hartsfield Dr SW,,Atlanta,GA,30354,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.653829,-84.424175,3/2/2026,172245,2026-03-02 01:22:04 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,DELTA AIR LINES GO CHARGER 6,Hartsfield Dr SW,,Atlanta,GA,30354,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.653826,-84.424105,3/2/2026,172246,2026-03-02 01:22:04 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,DELTA AIR LINES GO CHARGER 7,Hartsfield Dr SW,,Atlanta,GA,30354,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.653831,-84.424127,3/2/2026,172247,2026-03-02 01:22:04 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,DELTA AIR LINES GO CHARGER 2,Hartsfield Dr SW,,Atlanta,GA,30354,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.653813,-84.423891,3/2/2026,172248,2026-03-02 01:22:06 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,SALESFORCE TOWE STATION 1,950 East Paces Ferry Rd,Parking deck level P5,Atlanta,GA,30326,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.847693,-84.357465,3/2/2026,172276,2026-03-02 01:26:17 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,N DRUID HILLS STATION 2,7 Executive Park Dr NE,Trash compactor,Atlanta,GA,30329,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.829936,-84.338579,3/2/2026,172326,2026-03-02 01:29:35 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,GEORGIA POWER BREMEN L2,125 US-27,Located near the front entrance of the Holiday Inn Express,Bremen,GA,30110,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.692566,-85.15111,3/2/2026,172354,2026-03-02 01:16:55 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,GEORGIA POWER BEST WESTERN L2,301 N Central Ave,Located near the front entrance,Hapeville,GA,30354,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.653992,-84.397638,3/2/2026,172355,2026-03-02 01:17:48 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,GA GWINNETT COL STUDENT HOUSING,1000 University Center Ln,In the Student housing parking lot.,Lawrenceville,GA,30043,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.979813,-84.007298,3/2/2026,172392,2026-03-02 01:15:53 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,GA GWINNETT COL BUILDING B LOT,1000 University Center Lane,In Building B lot against the tree line in the back of the lot.,Lawrenceville,GA,30043,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.981345,-84.004111,3/2/2026,172393,2026-03-02 01:15:52 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,GA GWINNETT COL MAIN DECK1,1000 University Center Ln,"When you enter the main deck parking garage, drive up the center lane to the second floor and follow it right. It is on the right hand side near the end of the aisle.",Lawrenceville,GA,30043,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.981231,-84.000121,3/2/2026,172394,2026-03-02 01:15:52 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,SAT PLACE 300 BANYAN 1 GW,3237 Satellite Blvd,,Duluth,GA,30096,,888-758-4389,T,12/15/2025,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.963711,-84.120437,3/2/2026,172398,2026-03-02 01:18:37 UTC,,,,1/27/2021,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,GEORGIA POWER N SHALLOW L2,4404 North Shallowford Rd,Located outside of the gate,Atlanta,GA,30338,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.92105,-84.305822,3/2/2026,172465,2026-03-02 01:16:56 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,DELTA AIR LINES CAMP CREEK #1,3939 North West Drive,,College Park,GA,30337,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.645984,-84.462065,3/2/2026,172520,2026-03-02 01:23:53 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,DELTA AIR LINES CAMP CREEK #2,3939 North West Drive,,College Park,GA,30337,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.645977,-84.461843,3/2/2026,172521,2026-03-02 01:23:53 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,DELTA AIR LINES CAMP CREEK #4,3939 North West Drive,,College Park,GA,30337,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.645984,-84.461596,3/2/2026,172522,2026-03-02 01:23:53 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,DELTA AIR LINES CAMP CREEK #3,3939 North West Drive,,College Park,GA,30337,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.645959,-84.461757,3/2/2026,172523,2026-03-02 01:23:38 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,GWCC GWCC MBS NGW4,Mangum St SW,,Atlanta,GA,30303,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.755643,-84.398666,3/2/2026,172598,2026-03-02 01:17:05 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,GWCC GWCC MB NGW 7,Mangum St SW,,Atlanta,GA,30303,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.755623,-84.398661,3/2/2026,172599,2026-03-02 01:17:04 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,GWCC GWCC MB NGW 5,Mangum St SW,,Atlanta,GA,30303,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.755575,-84.39861,3/2/2026,172600,2026-03-02 01:17:02 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,GWCC GWCC MBS NGW2,Mangum St SW,,Atlanta,GA,30303,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.755595,-84.398616,3/2/2026,172601,2026-03-02 01:17:01 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,GWCC GWCC MBS GW,Mangum St SW,,Atlanta,GA,30303,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.755612,-84.398635,3/2/2026,172604,2026-03-02 01:16:43 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,GWCC GWCC MB GW 2,Mangum St SW,,Atlanta,GA,30303,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.755608,-84.398648,3/2/2026,172605,2026-03-02 01:16:42 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,GWCC GWCC MB NGW 6,Mangum St SW,,Atlanta,GA,30303,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.755594,-84.398629,3/2/2026,172606,2026-03-02 01:16:08 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,GWCC GWCC MBS NGW3,Mangum St SW,,Atlanta,GA,30303,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.755626,-84.39865,3/2/2026,172607,2026-03-02 01:16:02 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,GWCC GWCC MBS NGW1,Mangum St SW,,Atlanta,GA,30303,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.755579,-84.398597,3/2/2026,172608,2026-03-02 01:16:18 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,GEORGIA POWER GLENWOOD L2,800 Glenwood Ave SE,,Atlanta,GA,30316,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.741872,-84.3595,3/2/2026,172747,2026-03-02 01:17:46 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,THREE ALLIANCE 3 ALLIANCE EV5,Alliance Center Dr NE,,Atlanta,GA,30326,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.85128,-84.367558,3/2/2026,172763,2026-03-02 01:22:19 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,THREE ALLIANCE 3 ALLIANCE EV3,Alliance Center Dr NE,,Atlanta,GA,30326,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.851301,-84.366785,3/2/2026,172764,2026-03-02 01:22:19 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,THREE ALLIANCE 3 ALLIANCE EV6,Alliance Center Dr NE,,Atlanta,GA,30326,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.851738,-84.367026,3/2/2026,172765,2026-03-02 01:22:02 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,CHARGER 1 LVR LVR 1,1270 Lifes Way,In parking garage,Marietta,GA,30062,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.935021,-84.51563,3/2/2026,172779,2026-03-02 01:26:07 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,PONCE CITY MKT GARAGE LEVEL 4B,675 Ponce De Leon Ave NE,,Atlanta,GA,30308,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.772219,-84.365045,3/2/2026,172805,2026-03-02 01:17:34 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,PONCE CITY MKT LOWER LEVEL A,675 Ponce De Leon Ave NE,,ATLANTA,GA,30308,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.773022,-84.366601,3/2/2026,172806,2026-03-02 01:17:33 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,NCR HQ  MIDTOW NCR EV9,864 Spring St NW,Located on the second floor of the parking deck.,Atlanta,GA,30309,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.779486,-84.389631,3/2/2026,173073,2026-03-02 01:30:30 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,NCR HQ  MIDTOW NCR EV1,864 Spring St NW,Located on the second floor of the of the parking deck,Atlanta,GA,30309,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.77951,-84.389318,3/2/2026,173074,2026-03-02 01:30:27 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,NCR HQ  MIDTOW NCR EV4,864 Spring St NW,Located on the second floor of the parking deck.,Atlanta,GA,30309,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.779398,-84.389383,3/2/2026,173075,2026-03-02 01:30:24 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,NCR HQ  MIDTOW NCR EV10,864 Spring St NW,Located on the second floor of the parking deck.,Atlanta,GA,30309,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.779406,-84.3902,3/2/2026,173076,2026-03-02 01:30:24 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,NCR HQ  MIDTOW NCR EV2,864 Spring St NW,Located on the second floor of the parking deck.,Atlanta,GA,30309,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.779513,-84.389289,3/2/2026,173077,2026-03-02 01:30:24 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,NCR HQ  MIDTOW NCR EV3,864 Spring St NW,Located near on the second floor of the parking,Atlanta,GA,30309,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.779381,-84.389117,3/2/2026,173078,2026-03-02 01:30:22 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,NCR HQ  MIDTOW NCR EV7,864 Spring St NW,Located on the second floor of the parking deck. For Employee Use.,Atlanta,GA,30309,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.778986,-84.3899,3/2/2026,173079,2026-03-02 01:30:21 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,NCR HQ  MIDTOW NCR EV8,864 Spring St NW,Located on the second floor of the parking deck.,Atlanta,GA,30309,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.779481,-84.389688,3/2/2026,173080,2026-03-02 01:30:21 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,NCR HQ  MIDTOW NCR EV6,864 Spring St NW,Located on the second floor of the parking deck.,Atlanta,GA,30309,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.778985,-84.389909,3/2/2026,173081,2026-03-02 01:30:21 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,NCR HQ  MIDTOW NCR EV11,864 Spring St NW,,Atlanta,GA,30309,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.778567,-84.389555,3/2/2026,173082,2026-03-02 01:38:05 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,NCR HQ  MIDTOW NCR EV5 GW,864 Spring St NW,Located on the second floor of the parking deck.,Atlanta,GA,30309,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.778985,-84.389917,3/2/2026,173083,2026-03-02 01:31:02 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,PTREE MARKETPLC PCM STATION 1,6141 Peachtree Pkwy,#NAME?,Norcross,GA,30092,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.951757,-84.235241,3/2/2026,173088,2026-03-02 01:28:46 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,INN INN 1,597 Barnsley Gardens Rd NW,Near the front entrance to the resort,Adairsville,GA,30103,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.302219,-84.983746,3/2/2026,173193,2026-03-02 01:33:03 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,DELTA AIR LINES RESERVATIONS #2,700 South Central Ave,,Atlanta,GA,30354,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.659613,-84.413669,3/2/2026,173255,2026-03-02 01:33:27 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,PROSCENIUM STATION 2,1170 Crescent Ave NE,Crescent avenue entrance,Atlanta,GA,30309,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.786314,-84.384468,3/2/2026,173320,2026-03-02 01:30:42 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,CHOA CAP LEVEL 6,2174 N Druid Hills Rd NE,Located on level P6.,Atlanta,GA,30329,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.83177,-84.332436,3/2/2026,173341,2026-03-02 01:34:07 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,CHOA CAP LEVEL 3,2174 N Druid Hills Rd NE,"Located on level P3, in front of the Tullie Road parking deck entrance",Atlanta,GA,30329,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.830065,-84.331829,3/2/2026,173342,2026-03-02 01:34:07 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,DELTA AIR LINES TRAINING CNTR 3,1021 n outer loop rd,Beside Butler building,Atlanta,GA,30320,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.658779,-84.425338,3/2/2026,173371,2026-03-02 01:37:28 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,DELTA AIR LINES TRAINING CNTR 2,1021 N Outer Loop Rd,Beside Butler Building,Atlanta,GA,30320,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.658774,-84.42532,3/2/2026,173372,2026-03-02 01:37:27 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,DELTA AIR LINES TRAINING CNTR 1,1021 N Outer Loop Rd,Beside butler building,Atlanta,GA,30320,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.658701,-84.425333,3/2/2026,173373,2026-03-02 01:37:27 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,DELTA AIR LINES OC3 CHARGER 1,980 Virginia ave,Back of lot across from main gate,Hapeville,GA,30354,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.658024,-84.421291,3/2/2026,173375,2026-03-02 01:37:33 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,DELTA AIR LINES OC3 CHARGER 3,980 Virginia Ave,Across from main gate,Hapeville,GA,30354,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.658031,-84.421083,3/2/2026,173376,2026-03-02 01:37:33 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,DELTA AIR LINES INTERNATIONAL 1,1600 M H Jackson Service Rd,,Atlanta,GA,30320,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.640373,-84.409604,3/2/2026,173397,2026-03-02 01:37:27 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,SANDY SPRINGSEV CITY SPRINGS 2,1 Galambos Way,,Sandy Springs,GA,30328,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.924714,-84.380431,3/2/2026,173423,2026-03-02 01:33:58 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,NCR HQ  MIDTOW NCR EV 18,858 Spring St NW,,Atlanta,GA,30308,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.778533,-84.38949,3/2/2026,173454,2026-03-02 01:38:08 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,NCR HQ  MIDTOW NCR EV 17,858 Spring St NW,,Atlanta,GA,30308,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.778406,-84.389806,3/2/2026,173455,2026-03-02 01:38:07 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,NCR HQ  MIDTOW NCR EV 16,858 Spring St NW,,Atlanta,GA,30308,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.778464,-84.389372,3/2/2026,173456,2026-03-02 01:38:07 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,NCR HQ  MIDTOW NCR EV 15,858 Spring St NW,,Atlanta,GA,30308,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.778538,-84.389464,3/2/2026,173457,2026-03-02 01:38:07 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,NCR HQ  MIDTOW NCR EV 14,858 Spring St NW,,Atlanta,GA,30308,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.77853,-84.389331,3/2/2026,173458,2026-03-02 01:38:07 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
